gene,log2fc,p_value,mean_active,mean_latent,p_adj,significant
BAZ1B,-0.4737668766321495,1.2465614094921241e-18,468.07043298969074,650.0237867469879,1.2271418371211105e-16,True
CA5B,-0.8641183423378976,1.387856028013692e-18,319.01121567010307,580.6728130120481,1.3606129282045344e-16,True
LOC92249,-0.5089079211585832,1.4667953007679884e-18,392.8187835051546,558.9703807228916,1.432109198778516e-16,True
CLCF1,-0.788342257663161,1.5795356827902147e-18,119.96834340206185,207.195981566265,1.5358889212698485e-16,True
ZNF329,-0.6812488259366651,1.627735841560961e-18,211.85035577319587,339.7078078313253,1.5763232094921452e-16,True
UXT,-0.3717285792647878,1.7694739277973807e-18,4986.752051546392,6452.369469879519,1.7066468575674898e-16,True
LOC100132740,-0.8238637216057785,1.8265762047750792e-18,663.7404216494846,1174.9136771084336,1.7546179405789e-16,True
LOC728744,2.6869521278488477,1.845033377200388e-18,525.0833670103093,81.54081990361445,1.7652301263070218e-16,True
GTPBP3,-0.6693695702370565,1.9966980527939554e-18,374.1741628865979,595.0783012048194,1.902693508468416e-16,True
GBP1,1.74376782761227,2.0645300771758625e-18,9012.13112371134,2690.9218204819276,1.9594940250422538e-16,True
LDLRAP1,-0.7354666970436711,2.1584194476765253e-18,380.7336288659794,633.8971144578313,2.0404772421427723e-16,True
FLJ10081,-0.3898739489809258,2.215927465606214e-18,970.4438103092783,1271.5520650602411,2.086562846369045e-16,True
WDR82,-0.4507994324463822,2.28200143147621e-18,2705.8220927835055,3698.310662650602,2.1403196890573915e-16,True
MGST1,1.1717029830786507,2.4607871731395052e-18,478.5967225773195,212.44767193855424,2.2989542284589187e-16,True
BRPF1,-0.3569720327449719,2.4910469992076153e-18,2681.5941443298966,3434.4115662650597,2.3181333071141804e-16,True
PTOV1,-0.3768346902434283,2.5594191043730697e-18,1752.0483608247425,2275.0169397590366,2.3724918802910366e-16,True
COBRA1,-0.42323058669393654,2.5875964025213487e-18,672.1520659793814,901.3067831325302,2.389314306095585e-16,True
TCF3,-0.6119442045406281,2.6816870157440528e-18,333.7816756701031,510.12434698795175,2.466634354288439e-16,True
CD3E,-0.7427458804467373,2.783163789721054e-18,1033.0659525773196,1728.6888771084336,2.550127344712487e-16,True
HIST2H2AC,1.3586705194955593,2.9248007971168123e-18,2798.3247422680406,1091.1828506024096,2.6696371413683454e-16,True
RAPGEF6,-0.46408942795705266,3.0371780621460602e-18,1767.3562773195877,2437.9733012048196,2.761629502843725e-16,True
LOC100132247,-0.5501365270275173,3.3974538050418326e-18,5457.255701030928,7990.646156626505,3.077473079753292e-16,True
ADM,1.0164553669475636,3.4578856762224555e-18,10294.5403814433,5088.894024096385,3.1203488812366497e-16,True
LOC400759,2.0169839718953977,3.590752832156853e-18,1079.1903642268041,266.6400503614458,3.228019046055574e-16,True
STAG3L1,-0.5370945050215407,3.652962080318658e-18,737.0308082474229,1069.4665325301203,3.2715983323094506e-16,True
C7orf26,-0.3847169199081194,3.818127095426189e-18,1284.294007216495,1676.778855421687,3.3936618484462317e-16,True
C19orf60,-0.45453746008954315,3.831990249893113e-18,1276.0367731958763,1748.608559036145,3.3936618484462317e-16,True
EP400,-0.6157926418071986,3.826956274759921e-18,483.2053288659794,740.4636975903614,3.3936618484462317e-16,True
LOC644590,-0.6065407806485974,3.9816233603087626e-18,566.2706969072166,862.2060325301206,3.5001554727909837e-16,True
DHX30,-0.551033980850542,3.977228963841501e-18,429.16350309278357,628.7826337349396,3.5001554727909837e-16,True
PSCD1,-0.3641781921838004,4.086625605977648e-18,6716.9383814432995,8645.695265060242,3.579253007764908e-16,True
HPSE,1.0294720997687428,4.106999491975164e-18,1269.386724742268,621.8590662650602,3.5839212050301953e-16,True
UCKL1,-0.5860457075937583,4.130398953747167e-18,712.9766484536082,1070.268251807229,3.59118592244959e-16,True
ADARB1,-0.6031797264951642,4.173035019775997e-18,1041.4053463917526,1581.958161445783,3.6150623009499485e-16,True
TAF1C,-0.5159822911210391,4.394634229677155e-18,1727.5865,2470.3924337349404,3.7932380888985096e-16,True
ZNF337,-0.5821047112545599,4.459583078218877e-18,517.0096907216495,773.9798640963857,3.835402443047231e-16,True
KLHL3,-0.8788287273743152,4.478670612142641e-18,263.519889072165,484.58192072289154,3.837962949391156e-16,True
MEF2D,-0.5658038186123902,4.5491575767300786e-18,798.7892577319589,1182.3774457831325,3.856746653040593e-16,True
LOC440353,-0.4472370760457667,4.536688803835705e-18,13372.913103092784,18232.985963855423,3.856746653040593e-16,True
DSE,0.9932254181190708,4.531377304374177e-18,880.0558721649486,442.09907048192775,3.856746653040593e-16,True
LOC338799,-0.6517318456405992,4.6226764925526076e-18,396.7397701030928,623.2992036144578,3.9051780880170484e-16,True
IMP3,-0.3988824267513912,4.9186086053484464e-18,4134.441360824742,5451.203710843373,4.140495152127775e-16,True
LOC728888,-0.5072920607005227,5.0801088191146596e-18,8251.361536082475,11728.318277108434,4.2613884647101597e-16,True
CYB561D1,-0.2715453849992438,5.6324989459649404e-18,2692.1211958762883,3249.65991566265,4.701256636296859e-16,True
ETV6,0.4713839933568134,5.6439549929937525e-18,1996.5914226804123,1440.0861698795181,4.701256636296859e-16,True
TLR8,0.7378763705801709,5.663980163962467e-18,4663.387340206185,2796.266557831325,4.7014982385392985e-16,True
DHPS,-0.3486749256837829,5.91497758253526e-18,2013.7854639175257,2564.335313253012,4.892795519053385e-16,True
EIF3F,-0.38787392500940426,5.971964499584672e-18,4829.145061855671,6318.761120481927,4.922841185937912e-16,True
ARHGEF7,-0.3810168737042803,6.025219367808366e-18,987.0553144329896,1285.4020819277107,4.949613827562024e-16,True
GLTSCR2,-0.39522066142198764,6.072969653405689e-18,17222.985824742267,22650.704698795176,4.97169608429841e-16,True
Septin 1,-0.8605875213029354,6.2926507104612955e-18,328.373412371134,596.2530915662651,5.133897872442447e-16,True
TSPYL2,-0.8779193114103956,6.328263840427809e-18,182.43623402061854,335.26726,5.14533206383999e-16,True
LRIG1,-0.8768365236713478,6.515083823265733e-18,249.3227670103093,457.842424819277,5.279212310260529e-16,True
AEBP1,-1.1574927061630829,6.850955350243374e-18,33.74537455670103,75.27560891566264,5.532552857927047e-16,True
TYSND1,-0.48933856083887955,7.06763681436507e-18,1058.2536072164949,1485.5776,5.688253777993887e-16,True
LOC645899,-0.2701209364072133,7.427991862302414e-18,33738.617628865984,40685.699638554215,5.958149836216512e-16,True
BCAS4,-0.8208581145642893,8.230551945827407e-18,479.3473340206186,846.7461506024097,6.579746275350548e-16,True
SIN3A,-0.39201274003205966,8.671637961156833e-18,1116.119875257732,1464.5979951807228,6.909178299285594e-16,True
STMN3,-0.7439066986700202,8.88858031199727e-18,2880.01360927835,4823.172228915663,7.058421625757032e-16,True
ATP5D,-0.4252796521316342,9.097137750826314e-18,3678.354701030928,4939.4152409638555,7.200036964715458e-16,True
PARP1,-0.5222685383693318,9.223436301442126e-18,1969.5959144329893,2828.7569277108437,7.275825265207145e-16,True
SCO2,1.0664383222046243,9.958653041732798e-18,3851.610453608247,1839.1300192771084,7.829867703405954e-16,True
LYRM1,0.6108274453469147,1.0021224642982142e-17,2058.839082474227,1348.171122891566,7.853145877294855e-16,True
CALM1,-0.36755010733072974,1.067645749809292e-17,5778.235670103094,7454.8491204819275,8.339188425477627e-16,True
C20orf24,0.4503387660708332,1.1149146363001258e-17,16204.717876288662,11859.762650602408,8.67993835966598e-16,True
LOC90925,-1.2749897307189946,1.1314151042226429e-17,147.83428778350515,357.75468225301205,8.779707500943329e-16,True
RFTN1,-0.5128603360340309,1.1823705410701592e-17,1851.8853309278352,2642.4114120481927,9.145329025946234e-16,True
NUDT16L1,-0.42392283547909626,1.229476364499684e-17,705.0359371134022,945.8553915662652,9.478904670380573e-16,True
VCAN,0.6965957661204926,1.2356348223700317e-17,9113.238701030928,5623.1093012048195,9.489606100918406e-16,True
MAP3K4,-0.507128434304015,1.238831170459482e-17,492.088849484536,699.3658060240964,9.489606100918406e-16,True
KIAA1967,-0.44727734560859045,1.2746895397318903e-17,887.6716278350515,1210.3089265060241,9.732990033664365e-16,True
EPSTI1,1.2276140622755303,1.3071651601070103e-17,7983.647381443298,3409.2016590361454,9.949072079625976e-16,True
PLCD1,-0.8256379406408866,1.3774011475839877e-17,109.48525721649486,194.04275349397594,1.0428585804256695e-15,True
CD14,0.4633777520732642,1.378921432372438e-17,31078.988350515465,22541.160481927713,1.0428585804256695e-15,True
ZBTB9,-0.676259384810175,1.4631680277778074e-17,195.34322309278346,312.1567344578313,1.0978026178306265e-15,True
HIST2H2AA3,1.2173138120377234,1.4653957623730815e-17,7985.255711340206,3434.3207710843376,1.0978026178306265e-15,True
DSC2,1.3803572833196212,1.4624122441777762e-17,948.7651082474227,364.44312144578316,1.0978026178306265e-15,True
BATF2,2.9679564491010892,1.517075461891413e-17,557.6124826804124,71.26701523253011,1.132955759518468e-15,True
TJP3,-1.3118882376809726,1.528996292352122e-17,41.49866270824742,103.02717990361445,1.1382899585220188e-15,True
TLE2,-1.391056666532716,1.614172982512856e-17,35.11662211237113,92.10061209638555,1.1978692220809048e-15,True
PIK3IP1,-0.7155789481822271,1.619081935566685e-17,2922.9790041237115,4799.946795180723,1.1978692220809048e-15,True
GALC,0.49893639620427976,1.627686239025734e-17,1325.0875329896908,937.6694072289157,1.2005067886164108e-15,True
SHMT2,-0.4254816592865759,1.692385032366892e-17,1468.2001030927836,1971.823291566265,1.244373105743101e-15,True
TMEM165,0.9679207371393539,1.7455828946610448e-17,341.60943731958764,174.64521240963856,1.2795391169080021e-15,True
JAK2,1.2715890426200218,1.7532554308058072e-17,453.73791608247427,187.93974277108433,1.2812209855241331e-15,True
MAGED1,-0.6025061766717256,1.8042827471011357e-17,985.4004618556702,1496.184644578313,1.3144779169477173e-15,True
DENND2D,-0.5585807736615933,1.8797512945454293e-17,1820.6561927835055,2681.498204819277,1.3652839966449928e-15,True
CD7,-0.6017369475897636,1.89197409573267e-17,2976.313182474227,4516.681831325302,1.3699847684692826e-15,True
MGC3020,-0.8637070180290634,1.8990737593721302e-17,313.320482886598,570.1518096385541,1.370958611197644e-15,True
TMEM203,-0.3484706021638878,1.9709398673447515e-17,1064.7207907216493,1355.6133542168675,1.4185407993883388e-15,True
CEACAM1,1.3140914890077935,2.0533948159050634e-17,2868.8856463917523,1153.8046433734942,1.4660025298922575e-15,True
ELP3,-0.4159214236047212,2.0431773147644287e-17,873.4699402061856,1165.340360240964,1.4660025298922575e-15,True
LOC646195,-0.25790411557349796,2.055345023649473e-17,36865.60938144329,44081.6956626506,1.4660025298922575e-15,True
C11orf67,0.5732139127173304,2.078973292631962e-17,339.8332759793815,228.40800495180724,1.4784292761304844e-15,True
ZNF248,-0.7055053221549497,2.2575698407557212e-17,118.89850092783506,193.88965734939757,1.6006573308429627e-15,True
BCL9L,-0.5683996738755867,2.3283553965791656e-17,189.55430154639177,281.0858578313253,1.6419472453192016e-15,True
HIP1R,-1.1741651666821262,2.3295897616500448e-17,54.56856721649485,123.1406625301205,1.6419472453192016e-15,True
CD247,-0.6149851176542701,2.3473410343018506e-17,7324.870412371135,11218.348132530122,1.6495783321584952e-15,True
SCML4,-1.3262885059875593,2.393168492287899e-17,35.008045607216495,87.78503554216869,1.6768368526992535e-15,True
MMS19,-0.4241806544797055,2.542122165135324e-17,1003.8789938144331,1347.0151096385543,1.775981710850992e-15,True
KIF5C,-0.9278210708763952,2.5585014730566284e-17,62.036498,118.01827066265064,1.782198262942341e-15,True
GNS,0.43335036295524304,2.5850535319966876e-17,13826.450628865976,10239.040228915665,1.795444031858807e-15,True
LOC728428,-0.36334415423600763,2.701188281818113e-17,12401.990360824744,15953.97395180723,1.8706514080742125e-15,True
EBI2,-0.8827259071255019,2.813880832396076e-17,825.1263226804124,1521.4140337349397,1.9430458860919336e-15,True
NAT6,-1.0821226254229375,2.8622684159522564e-17,91.72141733505154,194.18788262650602,1.9707462564517516e-15,True
SMARCD1,-0.38922801778460075,2.8894222836398033e-17,1601.6616319587629,2097.6840722891566,1.9837091372666003e-15,True
FBLN5,-0.6951023461859995,3.002010857707463e-17,223.52841917525777,361.8923502409639,2.049194976021917e-15,True
NMT2,-0.6943949572855955,3.00031470069515e-17,352.2722436082474,570.0489320481929,2.049194976021917e-15,True
ZNF544,-0.4395875590687531,3.055621542493023e-17,500.82731855670096,679.2303,2.079830628766037e-15,True
FYN,-0.49005482029335895,3.113729403744814e-17,2591.6542680412376,3639.97386746988,2.1133440337724415e-15,True
FLJ12334,-0.8233590823758814,3.140402571496169e-17,69.23617581443298,122.51488397590364,2.1193714011544827e-15,True
AIP,-0.38011966169755146,3.1350379735314443e-17,1526.7609360824742,1987.002710843374,2.1193714011544827e-15,True
NSUN5C,-0.7346806371625192,3.195057604478307e-17,297.48408773195877,495.02216987951806,2.150165460776461e-15,True
POMT1,-0.6471419404774152,3.3063842122063316e-17,204.4436849484536,320.171621686747,2.2188166503490546e-15,True
DPH3,0.7448532254397205,3.4604573256009496e-17,312.43697731958764,186.4400730120482,2.3156874962862756e-15,True
CD22,-0.7326362270290243,3.4864001214248616e-17,98.1934187628866,163.16532156626505,2.3265128877508257e-15,True
ATF7IP2,-0.606236271031548,3.5894215641286084e-17,220.57590381443296,335.7788748192771,2.3766177160717468e-15,True
DNAJA3,-0.4232580486213342,3.591413246802791e-17,1158.812806185567,1553.9128373493977,2.3766177160717468e-15,True
N4BP2L2,1.0572936384079596,3.5885946792820925e-17,873.4015010309279,419.6979371084337,2.3766177160717468e-15,True
TSEN54,-0.8525803509252973,3.759809911133681e-17,233.89076546391752,422.3430331325302,2.4811620917711267e-15,True
LOC283663,-1.327940037191562,3.8596508541341176e-17,129.72051382474228,325.65551987951807,2.540012770664008e-15,True
SMARCB1,-0.526233072093151,4.1831457592349354e-17,683.8369412371135,984.8373192771083,2.74531904744501e-15,True
LOC388564,-0.6785258547954527,4.289380308071146e-17,554.0525556701031,886.7630686746991,2.7981306840887515e-15,True
B2M,0.37093073785080893,4.2928869556093666e-17,40561.120618556706,31365.24373493975,2.7981306840887515e-15,True
MRPS18B,-0.3916541935160666,4.2988533365927176e-17,1595.9561907216494,2093.7297590361445,2.7981306840887515e-15,True
FLNB,-0.969806000420269,4.34407747378104e-17,195.6628343298969,383.2207675903614,2.8198626064818996e-15,True
C5orf39,-0.5191522566964846,4.626353814046776e-17,1227.6273309278351,1759.3285493975905,2.9949355139140313e-15,True
ECGF1,0.5204135031388892,4.684924578821275e-17,24937.109381443297,17385.453975903612,3.024633014668272e-15,True
RPL19,-0.2919310452259264,4.8958244873119224e-17,22367.424845360823,27383.943373493978,3.152249371925187e-15,True
ALPK1,0.8063798158643081,4.968670590172225e-17,1484.902401030928,849.0893566265062,3.190529365759378e-15,True
LACTB,0.6371489938412053,5.062862701667092e-17,1554.5370237113405,999.5398445783131,3.2422736059627727e-15,True
POLRMT,-0.6380928377776013,5.433634531345801e-17,289.09129793814435,449.90425771084347,3.47038808150807e-15,True
MR1,0.7867143904636628,5.498506072170673e-17,629.640675257732,364.9792265060241,3.502430752869571e-15,True
ITPR3,-0.681025856667021,5.597444110905908e-17,1441.165529896907,2310.590996385542,3.555944294776306e-15,True
ANKRD22,2.4839757538077816,5.629326236485161e-17,2212.785612371134,395.5379228915662,3.566687205632606e-15,True
LOC729279,-0.41965317070172226,5.652086476244393e-17,8264.863556701031,11055.130674698796,3.571608915744566e-15,True
SPPL2A,0.5572150449077589,5.819713560068986e-17,2027.2907453608248,1377.7727638554218,3.6678051889291915e-15,True
FBXO21,-0.4120996153197107,5.85638416931048e-17,898.2367989690722,1195.2126710843374,3.6811778381394084e-15,True
UBE2L6,0.6964453649045237,5.872013444737129e-17,18338.633989690723,11316.601879518072,3.681288849841385e-15,True
HPCAL4,-0.9072947494422029,6.143439915443203e-17,136.52664657731958,256.0591842168675,3.841343021144447e-15,True
CXCR3,-0.9310286256490615,6.381929911748295e-17,314.8590539175258,600.3212674698794,3.98001875098376e-15,True
NCL,-0.45916985966610446,6.470695460934091e-17,2667.650793814433,3667.354385542168,4.024840155765871e-15,True
EIF3K,-0.31503607060389327,6.497725733411165e-17,5671.148298969071,7055.150963855422,4.031128128829536e-15,True
LOC729789,-0.2975064197689898,6.64687622243455e-17,20512.700412371134,25210.484578313255,4.112948889533981e-15,True
BST1,0.9520868935701321,6.81857867076775e-17,666.1258804123711,344.3099662650602,4.2082642402512975e-15,True
TATDN2,-0.4298582959619578,6.882375169010379e-17,723.2588453608247,974.3028987951807,4.2366621098535986e-15,True
GLRX,0.6362227877779848,7.038560111153544e-17,4694.114340206186,3020.1709156626503,4.321639627010589e-15,True
TNFAIP6,1.5280093520666114,7.241458181800022e-17,3524.759839175258,1222.2298409638554,4.423416878590306e-15,True
PTPRCAP,-0.6047689795988371,7.231664203438696e-17,2729.222896907217,4150.425373493977,4.423416878590306e-15,True
DYNLT1,0.7476594819008553,7.316207391194009e-17,2169.785254639175,1292.2567903614456,4.457647280829025e-15,True
DCTD,-0.3393736013710964,7.469427445273626e-17,926.1323505154639,1171.7492614457828,4.539392092570245e-15,True
AFF1,0.8547324780406117,7.600584938412436e-17,631.8368298969073,349.3854566265061,4.607346946254439e-15,True
NLRC3,-0.6538303895893931,7.747322927233853e-17,307.8869348453608,484.4108024096386,4.684377515114012e-15,True
TECR,-0.5465987326398825,8.052792480761058e-17,2117.6967835051546,3093.1885301204816,4.847072293960918e-15,True
CCR2,0.8080100965422621,8.057090326191175e-17,1971.7564793814431,1126.2064253012047,4.847072293960918e-15,True
GMEB2,-0.40224271434316167,8.318668813061813e-17,869.8190525773197,1149.518695180723,4.991829902608855e-15,True
TGIF1,-0.46469146587115895,8.40093180450085e-17,511.5376412371134,705.9332963855421,5.028527597452858e-15,True
LOC100130828,1.2234044188467423,8.554138188250222e-17,333.2978605154639,142.7417769879518,5.10739934984173e-15,True
