"","logFC","AveExpr","t","P.Value","adj.P.Val","B","GeneSymbol"
"ILMN_1690907",-0.947237643762973,8.92777224181854,-14.8145250466975,3.46021871969731e-33,8.02242604323085e-30,64.727895497619,"CCR6"
"ILMN_1722981",1.27861980983682,10.6955397590556,14.7120045334598,6.93689135148923e-33,1.52788500462226e-29,64.0433530037166,"TLR5"
"ILMN_1756953",1.67627873775326,7.7457575821213,14.6852014886632,8.32085594185032e-33,1.74543821473547e-29,63.8643060647986,"GBP6"
"ILMN_2393296",1.32309308224148,10.4053549049274,14.6390499572849,1.13823375221806e-32,2.27910613722534e-29,63.5559348300713,"GK"
"ILMN_1782487",1.72631005184671,9.08616811163832,14.543663867929,2.1755188876074e-32,4.16668619643449e-29,62.918304545868,"LOC400759"
"ILMN_1670305",2.50813596326995,9.50792939873613,14.4765244293489,3.43298631325315e-32,6.30110333687978e-29,62.4692738949649,"SERPING1"
"ILMN_1796409",2.49196500519588,8.59763741601056,14.4701938453283,3.58389611748912e-32,6.31496831486053e-29,62.4269256942173,"C1QB"
"ILMN_1670638",-0.654055116860809,9.98629168547255,-14.4140368030203,5.24948784748306e-32,8.89404573728754e-29,62.0511992325394,"PITPNC1"
"ILMN_2204876",0.819170329226516,10.0234743825351,14.3874894378382,6.28773320592139e-32,1.02585531649646e-28,61.8735400639032,"FLVCR2"
"ILMN_1774077",0.802462234785683,13.3247412266367,14.3075540351302,1.08280591184747e-31,1.70352440081403e-28,61.338450338736,"GBP2"
"ILMN_1713058",1.25155997124922,10.8638332367266,14.2762248274625,1.33995976410402e-31,2.03539888167401e-28,61.1286730940637,"PSTPIP2"
"ILMN_1725471",1.31634966164958,9.96168882249962,14.2016071202501,2.22612217365594e-31,3.26876359572393e-28,60.6289149536828,"GK"
"ILMN_1710434",-0.666443811001423,11.8103308647243,-14.1292942875032,3.6413168277217e-31,5.17431121219254e-28,60.1444353661989,"TBC1D10C"
"ILMN_2396903",1.44764914524532,8.96383532390109,14.0478340536921,6.33969328435311e-31,8.72718215215746e-28,59.5984987646446,"KCNJ15"
"ILMN_1775542",-1.06662718200641,12.1367960633383,-13.9962354832379,9.00814360460396e-31,1.20247798159518e-27,59.2526051224789,"FAIM3"
"ILMN_1776157",2.07781315756874,8.71604613249553,13.9575688461022,1.17214303307654e-30,1.51864919853102e-27,58.9933608144286,"Septin 4"
"ILMN_1726591",1.38674995856287,8.58604227054637,13.9339477032805,1.37670025444091e-30,1.73271494023933e-27,58.8349743679579,"CARD16"
"ILMN_2283388",0.64423039222455,12.6313004105917,13.8736090808115,2.07638846053182e-30,2.54074966874687e-27,58.4303347466881,"C20orf24"
"ILMN_1747347",0.941538685513828,8.92304326602036,13.7580724846977,4.56153551704459e-30,5.43081624490085e-27,57.6553438178391,"C17orf60"
"ILMN_1693630",0.924112894460379,10.3473736625333,13.7053960175305,6.53091126670471e-30,7.57087295288446e-27,57.3019339491013,"C16orf7"
"ILMN_2405521",1.18670242272075,8.58000502808957,13.66758955477,8.44979294327857e-30,9.54414946011191e-27,57.0482653869274,"MTHFD2"
"ILMN_2053527",1.02745402108799,10.211154993445,13.6426285361236,1.00163815112481e-29,1.10307905487998e-26,56.8807761709878,"PARP9"
"ILMN_1675756",1.43303586078433,9.86952744885079,13.6242907164622,1.13495250843819e-29,1.21940958412709e-26,56.7577245365834,"KCNJ15"
"ILMN_1724495",0.727495025692638,8.71812284890489,13.5940428618724,1.39473632248979e-29,1.46284594623804e-26,56.554746123065,"SESTD1"
"ILMN_1731224",1.09799024603721,11.1955428344681,13.5605661673517,1.75212420203851e-29,1.79494937730229e-26,56.3300910536036,"PARP9"
"ILMN_2337928",-1.30220809003694,9.27657396226348,-13.552529679595,1.85075498456564e-29,1.8529001778432e-26,56.2761585317153,"CXCR5"
"ILMN_1672124",1.30379579350426,8.88942286145025,13.5465526912202,1.92769339035385e-29,1.88704047863283e-26,56.2360469093564,"C4orf18"
"ILMN_1729801",1.22532291461958,14.1151468229469,13.5269784324932,2.2027688624515e-29,2.10943850347502e-26,56.1046821264687,"S100A8"
"ILMN_1674706",0.903290487247648,8.54098392125642,13.521199068838,2.29125473483565e-29,2.14749068774989e-26,56.0658957598873,"MTHFD2"
"ILMN_2319913",-0.861466480476517,10.4345478701623,-13.4336394567219,4.16119172454667e-29,3.81884701370845e-26,55.4782458154055,"DGKA"
"ILMN_1767894",0.743332042854586,10.2035574529674,13.4214002964588,4.52315641871582e-29,4.06631762042552e-26,55.3961012014769,"POLB"
"ILMN_1678494",0.952616229498942,8.80566335137418,13.3987492730822,5.27814364915726e-29,4.65015011778053e-26,55.2440751715852,"ZNF438"
"ILMN_1732296",-1.16940375043195,8.6270994998877,-13.3171173241989,9.20624869605376e-29,7.95185218254636e-26,54.6961854026598,"ID3"
"ILMN_1755843",1.62342675532301,9.2101040802624,13.3092733357474,9.71175487392531e-29,8.22716372983238e-26,54.6435390517718,"SLC26A8"
"ILMN_1669376",0.889065741157424,9.04737613376752,13.2593064234365,1.36513829987523e-28,1.13463598580762e-25,54.3081805257003,"DRAM1"
"ILMN_1667199",0.832475365031229,9.38816527459152,13.1768398996828,2.39455445000124e-28,1.95337996438898e-25,53.7547204110908,"SQRDL"
"ILMN_1809467",1.1692043605514,11.7223535452848,13.1711095030527,2.48990137083639e-28,1.99422991430389e-25,53.716263360713,"VAMP5"
"ILMN_1780334",1.06103483211611,11.1079014667954,13.1392671719505,3.0931978832582e-28,2.43318678491798e-25,53.502572083229,"KCNJ2"
"ILMN_1701914",1.53852721559345,6.26575782701159,13.1331927999696,3.22390360955635e-28,2.49151189306257e-25,53.4618084232601,"CD274"
"ILMN_1728107",-0.965668883493745,9.01211174786971,-13.1298915658352,3.29723939129179e-28,2.50425331768612e-25,53.4396547659403,"GNG7"
"ILMN_1785732",1.67709484323761,10.8312655927355,13.1032297088557,3.95404517805066e-28,2.95219735827643e-25,53.2607382379144,"TNFAIP6"
"ILMN_1769566",0.719128327640147,10.8639545571412,13.0886653132837,4.36651991239143e-28,3.1650584825701e-25,53.1630056749603,"ATG3"
"ILMN_1698463",-0.616742851078877,10.1159204697266,-13.0881176744826,4.38284187502614e-28,3.1650584825701e-25,53.1593308564182,"ILF3"
"ILMN_1708934",1.13976737653098,12.7251986040351,13.0190851810317,7.01448296520429e-28,4.92773769490557e-25,52.6961303664657,"ADM"
"ILMN_1700432",-0.711831953733226,10.3339406032508,-13.0183967335073,7.04745578486416e-28,4.92773769490557e-25,52.6915112616809,"ITPKB"
"ILMN_1791375",-0.777069766438579,11.3918656475513,-13.0124822837623,7.33718496688288e-28,5.05016148400247e-25,52.6518288190533,"STAG3L2"
"ILMN_1805750",1.43717593326612,14.2148012788264,13.0070723121799,7.6126162588773e-28,5.13442218726372e-25,52.6155315488485,"IFITM3"
"ILMN_1693242",-0.640934848995173,9.80256403809539,-13.0055356880114,7.69271672287588e-28,5.13442218726372e-25,52.6052219091062,"ZNF296"
"ILMN_1694548",1.81412549034224,9.57624042656183,12.9606583660973,1.04431885668576e-27,6.86616267997976e-25,52.3041427980214,"ANXA3"
"ILMN_1716815",1.35526624309648,10.7441569830793,12.9202923269246,1.37476475719204e-27,8.90584739986271e-25,52.0333570429578,"CEACAM1"
"ILMN_2319910",-0.7961173237225,10.0940489743694,-12.9100684198295,1.47389551775016e-27,9.40964803658151e-25,51.9647769224749,"DGKA"
"ILMN_1796976",1.01004795987603,8.33188335283216,12.8780735865526,1.8326899906361e-27,1.1533118111073e-24,51.7501738387474,"NLRC4"
"ILMN_1701455",1.09097207277835,10.1547446269233,12.8531885395414,2.17109203585391e-27,1.34702500382255e-24,51.5832728925564,"FBXO6"
"ILMN_1795285",-0.684408804520119,10.426518746706,-12.8302218180039,2.53857149236263e-27,1.55314740013981e-24,51.4292492226317,"PHF15"
"ILMN_1801307",1.03987520529153,11.741817093274,12.8090385364791,2.93239435736121e-27,1.76951923063176e-24,51.2871960719049,"TNFSF10"
"ILMN_1662328",-0.646868941906719,10.3290053325594,-12.7944046997779,3.23957310575242e-27,1.92846533623648e-24,51.1890687744332,"CNNM3"
"ILMN_1708728",1.10485688169925,10.9468925718973,12.7623403514716,4.02975843081931e-27,2.36686518181362e-24,50.974078577029,"H2AFJ"
"ILMN_1785424",-0.966777535724082,11.2092582215648,-12.7392507656636,4.71553745132286e-27,2.73321237195031e-24,50.8192793609899,"ABLIM1"
"ILMN_1734878",-1.23762887515533,11.9357055721701,-12.7352344586383,4.84621484731859e-27,2.77247545765235e-24,50.7923542615896,"CD79A"
"ILMN_2371724",1.3260673334228,9.72904260876291,12.7305257343694,5.00403738966289e-27,2.82606219297487e-24,50.7607877645468,"CEACAM1"
"ILMN_1749244",0.595729705398831,10.7456797872519,12.7140050848352,5.59950473080239e-27,3.12232636577944e-24,50.6500406857924,"LYRM1"
"ILMN_1778059",1.03567034778747,7.41011075763177,12.6998341017624,6.16639420069759e-27,3.39544788668662e-24,50.5550505212298,"CASP4"
"ILMN_1753342",0.645364677859179,13.8434101432143,12.6691192919653,7.59974163172508e-27,4.13303973603854e-24,50.3491836768896,"SAT1"
"ILMN_1737561",0.843249464724481,10.732749744169,12.6650534908545,7.81291434661925e-27,4.19715475466981e-24,50.3219345353864,"LOC88523"
"ILMN_3239343",-0.732730316131523,11.1697206770036,-12.6234583443606,1.03684056362529e-26,5.50287514075395e-24,50.0431903596387,"STAG3L3"
"ILMN_2185675",-0.968949009614835,8.16105395493014,-12.6116159377733,1.12382262866423e-26,5.89351316848669e-24,49.963839681581,"FAM159A"
"ILMN_1743933",0.824934593162528,9.2675417355014,12.5829607156875,1.36566794205942e-26,7.07753394301877e-24,49.7718521346958,"TSHZ3"
"ILMN_1659227",-1.32728262180786,8.22884329431032,-12.574884524756,1.44277956335853e-26,7.39021890064028e-24,49.7177471306088,"CD79A"
"ILMN_1664525",1.17976462337533,9.54428022792117,12.5666922651263,1.52544551318457e-26,7.7238391150912e-24,49.6628667411624,"P2RY13"
"ILMN_1657977",0.839238279921277,11.6404516846723,12.5510240712619,1.69695994466964e-26,8.49463437757301e-24,49.557910916434,"MSRB2"
"ILMN_2262444",-0.732978836328376,10.8329232995094,-12.5426862519372,1.79595406715042e-26,8.88916546202732e-24,49.5020621379278,"PDE7A"
"ILMN_1659047",1.16481137682382,12.2757019678834,12.5209813932125,2.08156496685535e-26,1.01883353727717e-23,49.356688912517,"HIST2H2AA3"
"ILMN_2408987",1.3014344112761,7.88346710031419,12.5174551694686,2.13207392379005e-26,1.02704906301153e-23,49.3330727911799,"SMARCD3"
"ILMN_2375319",-0.520577606428025,11.3273239913045,-12.5165675357195,2.1449799958471e-26,1.02704906301153e-23,49.3271281256564,"RASGRP2"
"ILMN_1797375",-0.901046004366677,9.26494219501348,-12.4936408015898,2.50678150241377e-26,1.18737883830999e-23,49.1735928998411,"KLF12"
"ILMN_2230862",0.878245665310709,11.7594659692089,12.4917493698203,2.53922229386049e-26,1.18994980071115e-23,49.1609272568039,"GYG1"
"ILMN_1683250",1.14192978187365,9.27640013024524,12.4855287052505,2.64890342999737e-26,1.22828257889278e-23,49.1192725910896,"LOC440731"
"ILMN_2373062",0.704370787253053,10.8869125567079,12.4780778232782,2.78652334090589e-26,1.27863687177339e-23,49.0693820623334,"RHBDF2"
"ILMN_1691717",0.637738348158683,11.9544477479024,12.4760714644669,2.82478707698517e-26,1.28283191266262e-23,49.0559479933359,"RHBDF2"
"ILMN_1683792",1.26691958784075,11.3469855278601,12.4673822766417,2.99665367372282e-26,1.34699582633841e-23,48.9977691468334,"LAP3"
"ILMN_1768973",1.24436244073744,10.730590667214,12.4536077725913,3.29076474774598e-26,1.46425735255513e-23,48.9055472170567,"HIST2H2AC"
"ILMN_2394210",1.3057734431538,7.517434045006,12.4469139505869,3.44393407976334e-26,1.51708740147655e-23,48.8607339234776,"SLC26A8"
"ILMN_2302757",-1.53254377827511,9.05669585591868,-12.4376709427429,3.66721119140273e-26,1.59944871477705e-23,48.798857399825,"FCGBP"
"ILMN_1669062",0.860768792192962,8.93902651158759,12.4353185649746,3.72630858349724e-26,1.6092903863886e-23,48.7831101432316,"CCR2"
"ILMN_1721127",0.98662417591235,8.14769106369291,12.4296016255079,3.87392850511488e-26,1.65680023862928e-23,48.7448407921726,"HIST1H3D"
"ILMN_3243928",1.08565584702083,9.39384500354002,12.4101580716162,4.42112025403542e-26,1.87264200298571e-23,48.614694866298,"DDX60L"
"ILMN_1682312",0.707652278802115,10.9731980285148,12.3959039310266,4.87072975926164e-26,2.0434334916689e-23,48.5192941451316,"CYBB"
"ILMN_1807277",0.772397861268232,12.2959396239836,12.3708068182359,5.77620460025197e-26,2.40044895137453e-23,48.3513435881485,"IFI30"
"ILMN_1657892",0.814106224822794,11.792497241942,12.3610681705026,6.17124923415366e-26,2.54065140199722e-23,48.2861794585123,"TLR8"
"ILMN_2384181",1.18878154171682,10.0938859250005,12.356067900188,6.38445690109505e-26,2.60408991620498e-23,48.2527227724874,"DHRS9"
"ILMN_1688279",-0.960053064245802,10.2820034768462,-12.3397198717356,7.13423726545299e-26,2.88321363101349e-23,48.1433460818926,"PVRIG"
"ILMN_1770161",0.901442728900253,9.0519672179175,12.335873262733,7.32307642432872e-26,2.9326258142555e-23,48.1176119956558,"BST1"
"ILMN_2129015",0.766940701543204,9.04494685491858,12.3131021420229,8.54778666574508e-26,3.39044633145724e-23,47.9652850591456,"AFF1"
"ILMN_2355953",0.865402860048892,8.68533017586617,12.3118592443079,8.62023538905384e-26,3.39044633145724e-23,47.9569713908628,"LILRB4"
"ILMN_1753758",1.16694466953753,6.56936191219576,12.2992271987459,9.39227382349133e-26,3.66140755927979e-23,47.8724803817542,"IL27"
"ILMN_1679195",0.473100324859006,13.7132573274448,12.2927324487261,9.81572459332095e-26,3.79291652684545e-23,47.8290422834013,"C20orf24"
"ILMN_3242900",1.14871199725492,12.3306806537431,12.2906483837783,9.95560464174643e-26,3.81351600063976e-23,47.8151040812929,"HIST2H2AA4"
"ILMN_1682738",-0.553747438869442,9.63199074198045,-12.2821193329678,1.05491217878392e-25,4.00602899893195e-23,47.758063990255,"SMAD3"
"ILMN_1678454",0.785306074282763,11.8012985752109,12.2797382938431,1.07210357713242e-25,4.03651578429574e-23,47.7421408207876,"CASP4"
"ILMN_1716678",0.440075912461902,14.2382184104172,12.2762329707085,1.09792303389628e-25,4.0925988100259e-23,47.7186994996127,"NPC2"
"ILMN_1779252",1.07091952220683,11.0374523786982,12.2740835310202,1.11406162166528e-25,4.0925988100259e-23,47.7043257306859,"TRIM22"
"ILMN_1664094",0.713826942868099,12.7739623748766,12.2739765436754,1.11487107489752e-25,4.0925988100259e-23,47.7036102888148,"P2RY13"
"ILMN_3295494",1.28010402400205,9.24073796993675,12.2398758226282,1.40524723380586e-25,5.08344932986617e-23,47.4756010041163,"LOC389386"
"ILMN_1751079",0.824821056489588,12.6699214141019,12.2396010852667,1.40787001031457e-25,5.08344932986617e-23,47.473764242365,"TAP1"
"ILMN_1664016",-0.541644090917703,12.5924154896224,-12.2280492653027,1.52268951965733e-25,5.45333301060366e-23,47.3965376814841,"ARHGEF18"
"ILMN_1722158",1.67225389706787,8.17124676126656,12.2267640632112,1.53602856590584e-25,5.45674148038048e-23,47.3879462172269,"CASP5"
"ILMN_2378100",0.738375259646759,11.8080071679517,12.2229962007874,1.57581153708658e-25,5.55328592161608e-23,47.3627588555062,"FBXL5"
"ILMN_1661695",0.964688496319216,9.54851864112637,12.2133858657632,1.68200513342777e-25,5.88047683592276e-23,47.2985189989819,"IRAK3"
"ILMN_2387599",0.469918926082645,13.7545693716024,12.2111221997697,1.70804131612062e-25,5.92448252097869e-23,47.2833882961,"C20orf24"
"ILMN_1664047",1.43159118702194,7.69751277496411,12.1870549205143,2.0110271985601e-25,6.92091868154462e-23,47.1225348027743,"CACNA1E"
"ILMN_1719998",-1.00785531672224,7.99596078509063,-12.1857758584389,2.02855422613209e-25,6.92711955157712e-23,47.113987027315,"C9orf45"
"ILMN_1733998",1.1352609335763,11.3493024455783,12.1777265642432,2.14240966713242e-25,7.25963755745002e-23,47.0601967661997,"DHRS9"
"ILMN_1688089",-0.683797206597051,10.3738274001511,-12.1732514241942,2.20844777713156e-25,7.37259607235345e-23,47.0302926203506,"PEBP1"
"ILMN_2126706",1.14682837696689,8.95151635663113,12.1732000125005,2.20921813704718e-25,7.37259607235345e-23,47.0299490789884,"LMNB1"
"ILMN_1812091",0.849198274573937,6.92525810844888,12.1578074434435,2.45236167076736e-25,8.12247999691526e-23,46.927099630714,"FAM20A"
"ILMN_1805007",-0.593919350835936,7.78919725679334,-12.1557694223708,2.48649758845498e-25,8.17408248276347e-23,46.9134829982411,"SEMA4F"
"ILMN_1714759",0.891874923692152,10.4766911478663,12.1507267657339,2.57301363994361e-25,8.39583880393747e-23,46.8797924369208,"CNIH4"
"ILMN_1652277",0.696052798648094,7.75207963411745,12.1383796387662,2.79775867380334e-25,9.06206377497874e-23,46.7973056042906,"SECTM1"
"ILMN_1779558",0.897630517204253,8.1922366470998,12.127445256876,3.01310461253323e-25,9.65600715390649e-23,46.7242636733379,"GAS6"
"ILMN_1726981",-0.7198048551409,11.5276903380004,-12.1268657507799,3.02496875721118e-25,9.65600715390649e-23,46.7203927396122,"VEGFB"
"ILMN_1718977",0.706712136331715,10.1412685349992,12.1197098862218,3.17537280425351e-25,1.0063190460444e-22,46.6725951347504,"GADD45B"
"ILMN_1796180",-0.462630001574778,9.31784379057988,-12.1059291203443,3.486384180403e-25,1.0969907823638e-22,46.5805544080886,"CRY2"
"ILMN_1659845",-0.676928819930428,9.56439060012891,-12.0931579944896,3.8017061613993e-25,1.18772310720426e-22,46.4952663895116,"KIAA0355"
"ILMN_1796179",0.656583410804199,13.5538897893208,12.0822751121938,4.0927852151999e-25,1.26965691207585e-22,46.4225956360632,"HIST1H2BK"
"ILMN_1705737",-0.626622993080161,10.1694853283627,-12.0788917462017,4.1877366356677e-25,1.2900278778867e-22,46.400004477818,"IMPDH2"
"ILMN_2388547",1.36360821751654,12.1896941432836,12.0727275353413,4.3664215610333e-25,1.33303481653485e-22,46.3588469430268,"EPSTI1"
"ILMN_1784863",1.30476906402753,10.27546482937,12.0720046225241,4.38786970551301e-25,1.33303481653485e-22,46.3540203017647,"CD36"
"ILMN_1769911",-0.805056862334098,11.9331452752566,-12.0385436719821,5.50477185484254e-25,1.66089523957307e-22,46.1306459944973,"SLC38A1"
"ILMN_1707077",0.888359630958623,9.81654211190262,12.0022458050248,7.03950781672526e-25,2.109505842412e-22,45.8884079254447,"SORT1"
"ILMN_2315979",-0.789536634607437,11.1722483148659,-11.9996751994445,7.16316153788647e-25,2.13205695206376e-22,45.8712556913587,"LBH"
"ILMN_2144426",1.16235464607619,11.6502248231359,11.9852882221608,7.8963513921573e-25,2.33451124279142e-22,45.7752667669499,"HIST2H2AA3"
"ILMN_1772697",1.38477880956087,7.34530355307019,11.9486274800484,1.01215024070108e-24,2.97241535020822e-22,45.5307267808058,"KREMEN1"
"ILMN_1784749",1.02268937460075,7.77459124574705,11.9447450810409,1.03910847485864e-24,3.03137532622504e-22,45.5048347699484,"GAS6"
"ILMN_1683178",1.09262479867054,8.4254172255758,11.9296122427718,1.15120818938834e-24,3.33630736518064e-22,45.4039219210429,"JAK2"
"ILMN_2123743",0.850022970884945,13.3041340449321,11.8999041406494,1.40760804422973e-24,4.02676963537111e-22,45.205857484055,"FCER1G"
"ILMN_3215715",0.942527101359953,8.75058965381684,11.8998905330967,1.40773767643674e-24,4.02676963537111e-22,45.2057667755039,"LOC389386"
"ILMN_1747589",1.28823762217184,7.73869688354557,11.8932466806252,1.47247556015999e-24,4.18477554197469e-22,45.1614800216105,"HIST2H2AB"
"ILMN_3178302",0.757413571986875,10.3459315355021,11.8893861216704,1.51144984222004e-24,4.26800493587403e-22,45.1357475577457,"FNDC3B"
"ILMN_1812721",-0.74044807373493,9.37965633892891,-11.8867825453656,1.53831418267397e-24,4.31619605483891e-22,45.1183940416117,"LOC728014"
"ILMN_1700257",0.635326482585224,8.68749255125695,11.8857970517565,1.54860668297567e-24,4.3175742399849e-22,45.1118255871686,"C4orf32"
"ILMN_1654685",1.06517068249174,7.93502058060108,11.8814077144591,1.59529057363691e-24,4.4197575508981e-22,45.0825708204604,"MCTP1"
"ILMN_1676893",1.22933240793805,10.0152825338153,11.8616562745102,1.82337146540925e-24,5.02008352642142e-22,44.9509442504318,"ADCY3"
"ILMN_3310840",0.992242159264748,8.56241615669398,11.8317923157651,2.23152646411672e-24,6.10565045160283e-22,44.7519768433555,"MIR21"
"ILMN_3241446",0.770608578041546,8.68579087967722,11.819434469328,2.42602905902386e-24,6.59685222710246e-22,44.6696612670253,"ODF3B"
"ILMN_1807423",1.12305988352333,6.9169066113039,11.8158557848135,2.48545227063588e-24,6.71697288182707e-22,44.6458256590629,"IGF2BP3"
"ILMN_1724181",0.685542214817087,8.45945394162718,11.8071279764804,2.63654089086738e-24,7.08184529168287e-22,44.5876984157808,"IL15"
"ILMN_2338323",-0.884109495329815,11.3219142311961,-11.7840644306553,3.0814063582492e-24,8.22660796892337e-22,44.4341211771839,"CDC25B"
"ILMN_1731484",0.65677521389925,8.99355467391849,11.7581412152466,3.67146637654243e-24,9.74287743090788e-22,44.2615475841055,"RHOT1"
"ILMN_1774547",-0.604115777738796,9.18506009948392,-11.7499794623679,3.8796429733803e-24,1.02336618335554e-21,44.2072241104617,"MPRIP"
"ILMN_1661342",-0.780342656494273,10.0616724455824,-11.7321743184796,4.37559281316436e-24,1.14731689888514e-21,44.0887327236067,"Septin 6"
"ILMN_1761159",-0.74169130157774,11.7283939688992,-11.7200259237887,4.74982605308092e-24,1.23807448203709e-21,44.0079000265184,"ESYT1"
"ILMN_1798270",0.893959314774939,10.4399853499853,11.7080488911155,5.15004526172227e-24,1.33449790484781e-21,43.9282184504888,"C11orf75"
"ILMN_1706498",1.00356380959899,9.35780893383156,11.6995501349302,5.45429179967721e-24,1.40398994244072e-21,43.8716840024729,"DSE"
"ILMN_2401779",-0.987328105531166,9.93654603081033,-11.6988006032186,5.48197021860581e-24,1.40398994244072e-21,43.8666983191221,"FAM102A"
"ILMN_2366212",-0.863591893675803,12.018307176703,-11.694421831073,5.64649320379608e-24,1.43776689086949e-21,43.8375727666002,"CD79B"
"ILMN_1665943",-0.809289454047057,11.4458676656909,-11.6925957416841,5.71655264676149e-24,1.44724057840512e-21,43.8254269063393,"MAP4K1"
"ILMN_1785902",1.37276061155659,7.48859928014893,11.6810849930673,6.17858998360891e-24,1.55527467067403e-21,43.7488714429044,"C1QC"
"ILMN_1746819",0.703638236729511,7.62708526834449,11.6704806399963,6.63716492434263e-24,1.66121450046714e-21,43.6783533238604,"C5"
"ILMN_3248218",-0.597600679566664,8.55332337796712,-11.6630051718366,6.98070511363478e-24,1.73732791503235e-21,43.6286473294828,"SNORD104"
"ILMN_2394250",-0.800801417125072,10.6106377833453,-11.6621185447541,7.02261067585619e-24,1.73793833079855e-21,43.6227522466332,"PLEKHA1"
"ILMN_1801254",1.20806121888415,9.44732540006246,11.6474100125553,7.75559766926179e-24,1.90702304955573e-21,43.5249659420301,"LOC648984"
"ILMN_1757872",-0.769974268903717,9.79692583248375,-11.6467081004178,7.79242580009604e-24,1.90702304955573e-21,43.5202998687787,"DKFZp761P0423"
"ILMN_1811702",0.736655332594161,11.7446555257916,11.6423411632335,8.02550570260977e-24,1.95321299284897e-21,43.4912708363337,"GRN"
"ILMN_2078697",0.833232882351256,10.1647713291263,11.6372967993774,8.3034178963608e-24,2.0097464931461e-21,43.4577405328658,"ALPK1"
"ILMN_1788002",1.08065947368209,8.19781362064964,11.6186877299917,9.4143521426532e-24,2.26618374992359e-21,43.3340621887386,"MAPK14"
"ILMN_2143314",-1.01149087579664,8.23721073087823,-11.6059509788331,1.02590766619292e-23,2.45610101105785e-21,43.2494282185694,"SPIB"
"ILMN_1669484",-0.588777686693208,11.1148569602154,-11.5925313681859,1.12310573035982e-23,2.67426651503137e-21,43.1602710995993,"WDR6"
"ILMN_1694966",1.15569038542675,7.87697747241303,11.5864370995974,1.17023077176525e-23,2.77149654446404e-21,43.1197869392475,"ASGR2"
"ILMN_1678504",0.665227530987176,10.502744745915,11.5825013084515,1.20170876767279e-23,2.83082742913124e-21,43.0936431564168,"RHOT1"
"ILMN_1710017",-0.912259439366307,9.70577949689778,-11.5718038685231,1.29160176932013e-23,3.02640157129368e-21,43.0225911373205,"CD79B"
"ILMN_3238058",-0.506763945131713,10.9529096358958,-11.5709560140111,1.29900717900547e-23,3.02764895462276e-21,43.0169601262807,"LOC151162"
"ILMN_3238814",1.21349531132244,9.98201239487435,11.5613997390153,1.3854633906931e-23,3.21216041175903e-21,42.9534964628192,"LOC100170939"
"ILMN_1731928",-0.630091609941115,8.59022633291949,-11.558526710262,1.41256179241628e-23,3.25784081244657e-21,42.9344180487744,"LY9"
"ILMN_1737580",0.577800656789792,10.2144709361268,11.5428954818305,1.56953623292636e-23,3.60102294774161e-21,42.8306307599446,"PPPDE2"
"ILMN_1703335",0.62567038729984,10.338057536078,11.530912369056,1.70156476513656e-23,3.88371137145237e-21,42.7510801134855,"LACTB"
"ILMN_1678766",0.73480317077775,10.7305207552857,11.5266265887605,1.75142921649378e-23,3.97691795957565e-21,42.7226316844901,"DYNLT1"
"ILMN_1732071",0.975213733119615,10.9475595791465,11.5244183548895,1.77768837378847e-23,4.01584361814133e-21,42.7079743451659,"HIST2H2BE"
"ILMN_1751120",1.34182342454656,8.50111577469017,11.5221092338666,1.80556761110746e-23,4.05801320596401e-21,42.6926478091859,"HIST1H4H"
"ILMN_1766054",0.926605451196798,11.3942196385779,11.5117754259126,1.935777136667e-23,4.32857455062529e-21,42.6240639581333,"ABCA1"
"ILMN_1651346",0.599654290466123,9.10681843464657,11.5082973551218,1.98167729222124e-23,4.40883163634535e-21,42.6009826396834,"TICAM2"
"ILMN_1672575",0.964990843337367,7.24312510926933,11.5001828867566,2.09303179850662e-23,4.63317305306608e-21,42.547137174235,"SLC26A8"
"ILMN_1746138",-0.859828940017998,7.53346306401823,-11.4931968005303,2.19389119694837e-23,4.83215505583864e-21,42.500783979535,"RLTPR"
"ILMN_1745112",-1.05406200319541,8.26447371660115,-11.4855595965181,2.30970867305678e-23,5.06193914213055e-21,42.450115491099,"FAM102A"
"ILMN_1736575",-0.539296280287013,9.31993418476653,-11.4806202737475,2.38784247175832e-23,5.20726973878345e-21,42.4173486528102,"TRIM28"
"ILMN_1758418",0.816552529579072,12.1995176575969,11.4777114764327,2.43508444503613e-23,5.28413324572841e-21,42.3980530751721,"TNFSF13B"
"ILMN_1715555",-0.704609573277801,8.1057290119503,-11.4759712617194,2.46379217906973e-23,5.32022104314709e-21,42.3865096784576,"DBP"
"ILMN_1756071",-0.81374412657448,9.35989773418434,-11.4701726780627,2.56190968631365e-23,5.5051065166733e-21,42.348047780715,"MFGE8"
"ILMN_1671854",-0.735727302238937,8.91990204779722,-11.461670362306,2.71287081041304e-23,5.78714322002764e-21,42.2916575168999,"Septin 1"
"ILMN_1731714",1.09363085678949,11.463142327147,11.4613114150421,2.71943575979143e-23,5.78714322002764e-21,42.2892769986888,"CREB5"
"ILMN_1712944",-0.599662007008206,12.4688133094242,-11.4542808087183,2.8512666037436e-23,6.03851659430333e-21,42.2426527489954,"AES"
"ILMN_1671452",0.541893348140498,9.23785993596294,11.4449428452438,3.0362749065111e-23,6.39956678979523e-21,42.1807339084726,"MRPL44"
"ILMN_2066849",1.31108360420498,9.54311244238123,11.4416623996758,3.10407333677753e-23,6.51131116944701e-21,42.1589835716158,"FAM26F"
"ILMN_3234089",0.930960509927218,9.34532687978189,11.426864283862,3.42918776286739e-23,7.15920142853419e-21,42.0608798365223,"N4BP2L2"
